urlid,label
305,0.3533900977609587
6041,0.5362346263008515
5360,0.45124566382844533
8445,0.8824976348155156
7260,0.3527278461053296
4526,0.8143172500788394
138,0.545285398927783
168,0.47294228949858086
7888,0.7533270261747081
4639,0.7356985178177231
867,0.3365815200252286
9673,0.7790286975717439
710,0.45244402396720274
4749,0.1979501734468622
4716,0.07754651529485965
410,0.7249448123620309
2155,0.8719331441185745
3289,0.3572690003153579
7774,0.2549038158309681
1200,0.3486597287921791
9057,0.2403342794071271
2261,0.2597287921791233
9612,0.11532639545884579
4987,0.6555029959003469
3605,0.9725953957742037
5068,0.9509933774834437
4474,0.6741406496373383
5831,0.6548407442447177
4729,0.48281299274676753
10060,0.5794701986754965
6895,0.44023967202775144
3791,0.8960264900662251
7910,0.2402712078208767
4209,0.25474613686534214
4984,0.8932513402712078
1773,0.3338379060233365
2101,0.19971617786187323
7251,0.06676127404604226
2887,0.43282876064333015
875,0.5626616209397667
8185,0.4173762220119836
9688,0.9610532954903815
5342,0.3229265216020183
6802,0.5938820561337117
3077,0.592021444339325
712,0.1413118889940082
3026,0.4491643014821823
2640,0.2703878902554399
4872,0.5584673604541154
3334,0.8736676127404605
2431,0.47026174708293916
9218,0.3471144749290444
7417,0.6890886155786817
3563,0.9156102175969726
1006,0.3770104068117313
8940,0.44102806685588136
7703,0.06587827183853674
2686,0.36187322611163664
8159,0.9471144749290444
37,0.4437716808577735
65,0.13677073478397983
1910,0.3622201198360139
2202,0.7949858088930937
9717,0.8618101545253862
2388,0.67038789025544
2365,0.2282245348470514
5072,0.5900031535793125
4614,0.15707978555660676
6955,0.4763481551561022
4094,0.3445285398927783
3319,0.9061494796594134
1456,0.8561021759697256
5381,0.7685272784610533
4479,0.6902239041311888
4766,0.3890886155786818
6076,0.7751813308104699
8064,0.42863450015767895
3416,0.8735414695679596
4892,0.20170293282876064
9942,0.7991169977924943
9215,0.43727530747398297
4506,0.8144118574582151
9275,0.2805739514348786
1306,0.8219489120151371
6828,0.8271523178807948
8368,0.5928413749605802
7205,0.1468306527909177
360,0.8908230842005677
3386,0.24484389782403027
3835,0.6543361715547145
1305,0.26672973825291707
7963,0.0805739514348786
2073,0.5964995269631032
4230,0.5533585619678335
9012,0.11346578366445917
2723,0.9804478082623778
6788,0.8614947965941343
7945,0.16181015452538633
4868,0.8568590350047304
6597,0.47448754336171556
7323,0.0770419426048565
6229,0.21050141911069065
3427,0.4882056133711763
7727,0.2647114474929045
4707,0.9606117943866289
2547,0.9752444023967203
4523,0.8609586881110061
9648,0.38331756543677076
1084,0.23427940712708925
3327,0.938095238095238
5591,0.02964364553768527
186,0.051907915484074425
2938,0.4447808262377799
9912,0.7572374645222328
6047,0.4137496058025859
2417,0.6696941028066856
10533,0.06527909176915798
1137,0.37385682749921156
1533,0.8795648060548722
9233,0.5160201829076001
43,0.11592557552822452
8986,0.16931567328918323
6000,0.9028382213812676
480,0.31255124566382847
2457,0.5858404288867864
5362,0.030968148848943552
7722,0.3227688426363923
7940,0.7802270577105013
6104,0.8585935036266161
8853,0.013497319457584358
5813,0.7227688426363922
4769,0.39807631661936294
2544,0.6589719331441185
6379,0.1393251340271208
5262,0.11460107221696625
9885,0.20252286345001574
10081,0.4202459791863765
1315,0.4233049511195206
3388,0.045348470514033436
3473,0.8874172185430463
2117,0.45206559444970035
9411,0.2750867234310943
9379,0.9118574582150741
4236,0.1456953642384106
2049,0.34320403658152
4786,0.2994008199306213
1604,0.11248817407757805
7659,0.2455692210659098
8152,0.21226742352570166
5417,0.38524124881740773
160,0.47332071901608325
6826,0.8234310942920214
1815,0.5991485335856197
3647,0.7444970040996531
5605,0.0944181646168401
3526,0.8085146641438032
3854,0.974897508672343
1053,0.16748659728792178
2411,0.32683695994954276
6015,0.4393251340271208
2089,0.8460107221696624
7745,0.9379375591296121
6816,0.7730053610848313
3934,0.5046988331756543
6547,0.019646799116997793
3758,0.966256701356039
7158,0.6910122989593188
1584,0.2055187637969095
2982,0.7464206874802901
7679,0.8421002838221381
5286,0.8114474929044464
3776,0.849101229895932
1235,0.5014191106906338
6294,0.6155156102175969
1012,0.7173762220119836
10318,0.11176285083569852
7134,0.3350362661620939
5180,0.6815200252286344
2108,0.42812992746767575
3639,0.4883317565436771
6729,0.43033743298643967
2472,0.38290760012614317
10235,0.4981393882056133
190,0.7996531062756227
4713,0.6552507095553453
6827,0.1312519709870703
6108,0.6820245979186376
1114,0.9411542100283823
4848,0.46035950804162723
606,0.4467045096184169
1573,0.8146956795963418
8546,0.3266162093976664
5193,0.1620309050772627
2936,0.20346893724377166
5104,0.6319142226426995
6712,0.6553453169347209
3055,0.3875433617155472
74,0.7559129612109744
7726,0.7090192368338064
9183,0.38546199936928416
162,0.17130242825607064
7288,0.5864080731630401
8657,0.6852412488174078
1295,0.20157678965625986
8207,0.6807631661936298
4433,0.7971617786187323
590,0.8354146956795963
10549,0.28517817723115735
7749,0.5104698833175655
405,0.9495427309996846
10267,0.9569221065909808
7133,0.25449385052034057
7584,0.60321665089877
6616,0.8290129296751813
1719,0.2724692526017029
9761,0.7878902554399243
5859,0.13525701671397033
5662,0.06578366445916115
1736,0.34213181961526334
9333,0.5853673919899085
1102,0.4063386944181646
2790,0.6117943866288237
6598,0.8716177861873227
7995,0.9872595395774203
4452,0.86638284452854
159,0.3934720908230842
511,0.7150425733207191
7006,0.7741406496373384
1123,0.7525070955534532
6073,0.16240933459476503
7094,0.07079785556606749
10008,0.5565436770734783
7573,0.12131819615263323
679,0.2577420372122359
6809,0.37631661936297695
1108,0.29955849889624725
380,0.01857458215074109
204,0.21917376222011983
7075,0.10066225165562914
2550,0.5976663513087355
9785,0.47237464522232736
5036,0.45594449700409967
3129,0.4306212551245664
6495,0.8956480605487227
880,0.23623462630085149
2360,0.2993692841374961
7839,0.023746452223273415
350,0.5391674550614948
9151,0.9135288552507096
6650,0.5108167770419426
7208,0.6286660359508041
5840,0.05244402396720278
5997,0.06824345632292653
2103,0.8143487858719647
713,0.5590350047303689
7771,0.30350047303689687
10255,0.2227688426363923
3944,0.989908546199937
4250,0.12116051718700725
2833,0.36953642384105956
3052,0.4555345316934721
7855,0.985588142541785
4152,0.08792179123304951
4445,0.8824660990223904
10036,0.6383475244402397
9727,0.4087038789025544
2234,0.31176285083569855
9632,0.8997477136549983
626,0.46250394197414063
1644,0.12976978871018607
4859,0.8933774834437085
3987,0.15042573320719013
5884,0.8683065279091768
4112,0.7757805108798486
10392,0.17070324818669189
2962,0.38536739198990855
21,0.2813938820561337
8524,0.7726900031535794
2543,0.19772942289498582
663,0.2771680857773573
2748,0.5756543677073478
3451,0.19804478082623778
964,0.8617786187322611
10560,0.8279091769157993
2428,0.23784295175023654
4520,0.4478082623777988
7660,0.9112898139388206
6583,0.5948596657205928
10390,0.3536739198990854
688,0.026174708293913593
7957,0.852475559760328
3356,0.7059287291075371
1766,0.36430148218227687
9128,0.5497950173446863
2340,0.2150741091138442
9421,0.14705140334279407
7712,0.5426679280983916
8200,0.22264269946389154
8762,0.19703563544623146
6446,0.44894355093030586
5194,0.00990223904131189
960,0.3813623462630085
779,0.9655313781141596
3584,0.47704194260485655
3011,0.03932513402712078
2769,0.41132134973194573
1392,0.3654367707347839
7254,0.844497004099653
9084,0.43222958057395144
9622,0.3551876379690949
3665,0.16433301797540206
1609,0.3759381898454746
6130,0.15373699148533582
10155,0.05824660990223904
7826,0.8468306527909176
8300,0.3105329549038159
5038,0.5210974456007568
7582,0.8120151371807001
9561,0.11573636076947334
7430,0.7796278776411227
5045,0.7465468306527909
10421,0.29258908861557864
5675,0.5224219489120151
4687,0.42223273415326396
4944,0.792147587511826
5105,0.8404288867865026
148,0.09946389151687164
6371,0.0499526963103122
8108,0.31816461684011355
4354,0.15427309996846422
6077,0.8713024282560706
4292,0.6117313150425734
10068,0.3761274046042257
5821,0.298233995584989
1042,0.890570797855566
7715,0.1378429517502365
9703,0.19038158309681488
2761,0.42078208766950487
7002,0.14405550299590034
7313,0.6739829706717124
9050,0.1795963418479975
5518,0.23364869126458532
10556,0.8206874802901293
1078,0.08205613371176285
9699,0.6584358246609902
10445,0.9176600441501104
8748,0.9365815200252287
2960,0.2824976348155156
4317,0.18142541784925892
939,0.14714601072216965
8423,0.14995269631031222
5196,0.03194575843582466
8151,0.32090823084200565
7199,0.9521917376222011
1574,0.03169347209082308
8566,0.5840428886786503
7389,0.4008199306212551
1177,0.4923368022705771
10282,0.7239672027751498
10098,0.6921160517187007
4512,0.1595080416272469
4055,0.905424156417534
8431,0.7804162724692525
4532,0.3830022075055188
10450,0.18514664143803214
5754,0.7138757489750867
1882,0.7421002838221381
1563,0.9839798170924
4871,0.8975086723431094
8440,0.4571428571428571
3253,0.6874802901292967
8270,0.5156417533900978
4610,0.23588773257647427
9619,0.21882686849574268
8786,0.11690318511510564
2889,0.8663513087354148
9781,0.15720592872910755
5061,0.33708609271523177
7059,0.8058656575212866
2064,0.9750236518448439
1587,0.5984547461368654
1934,0.9648375906654052
5516,0.2218543046357616
9853,0.44966887417218543
7867,0.22245348470514031
1556,0.5254178492589089
5495,0.45931882686849573
4274,0.10857773573005361
8177,0.4767896562598549
9491,0.7306843267108167
9813,0.3669504888047934
2205,0.2221696625670135
2710,0.21970987070324816
2992,0.3593818984547461
7998,0.3189214758751182
6428,0.557931251970987
6638,0.4073793755912961
3035,0.6586881110059917
1578,0.2640807316304006
1324,0.6770419426048565
2316,0.9038789025543992
9326,0.3543677073478398
7359,0.7256701356039105
7741,0.5930305897193314
5143,0.14172185430463574
8196,0.622894985808893
630,0.15550299590034689
8481,0.847366761274046
8497,0.23831598864711448
5409,0.9523494165878272
5749,0.4005676442762535
8219,0.6598864711447493
9571,0.8588142541784926
4886,0.8168716493219803
5367,0.3240302743614002
1185,0.4091769157994323
8291,0.4537054556922106
1590,0.43298643960895616
7698,0.24459161147902872
51,0.5258593503626616
8784,0.025985493535162406
3928,0.07694733522548092
5987,0.316966256701356
7008,0.906086408073163
7482,0.6525701671397035
9374,0.23163040050457268
1296,0.7605487228003784
10289,0.7731630400504572
2986,0.17035635446231473
4651,0.26010722169662565
8594,0.5762850835698518
7469,0.759697256385998
2871,0.22541784925890887
1903,0.8913591926836959
8571,0.901923683380637
4832,0.7264900662251657
1242,0.5265216020182908
7115,0.5056449069694103
3599,0.32478713339640486
2065,0.28880479344055504
4529,0.3795332702617471
763,0.556165247555976
6698,0.9677704194260485
2002,0.9352885525070955
2020,0.7856512141280353
5229,0.3176600441501104
8243,0.16811731315042572
6936,0.9184484389782402
9360,0.6906969410280668
4360,0.21374960580258592
7951,0.45862503941974136
6701,0.5857142857142857
7574,0.9008830022075055
2426,0.1130242825607064
1681,0.9521286660359507
7135,0.2961210974456007
3688,0.39918006937874484
3872,0.3254178492589088
558,0.22106590980763166
2228,0.6320088300220751
8170,0.3045726900031535
7171,0.5053295490381583
7756,0.2002207505518764
3609,0.3258278145695364
3985,0.44333017975402084
1139,0.33711762850835697
3453,0.7180069378744875
7583,0.3854619993692841
9788,0.8788710186061179
10175,0.5153894670450961
6059,0.09205298013245035
104,0.1301797540208136
10168,0.3584988962472406
8902,0.8161147902869756
5343,0.814727215389467
4239,0.25723746452223273
6767,0.4479028697571744
6269,0.09946389151687166
6682,0.1791233049511195
9558,0.30025228634500156
2416,0.2292336802270577
6592,0.4597287921791232
6196,0.07660044150110376
2751,0.786723431094292
3412,0.9886786502680542
8302,0.895521917376222
1120,0.7194260485651215
8005,0.07902869757174394
6637,0.2879217912330495
6440,0.3171554714601072
6679,0.7919583727530748
8039,0.7176285083569852
5357,0.9047303689687796
8844,0.7432355723746452
2964,0.21034374014506463
6040,0.3252917060864081
7259,0.676474298328603
8974,0.6279722485020499
7439,0.05581835383159887
1045,0.06969410280668559
7706,0.298233995584989
9724,0.06695048880479344
3698,0.2647745190791549
7339,0.8376222011983602
1749,0.0684326710816777
7257,0.24490696941028067
2963,0.9180384736676127
7775,0.2894670450961842
10501,0.36445916114790283
4258,0.9320719016083254
7908,0.9637338379060233
722,0.5219489120151372
6519,0.5774519079154841
6916,0.4149479659413434
4456,0.7505518763796909
2731,0.5109113844213181
917,0.7318511510564492
4107,0.5276253547776727
7894,0.6263008514664143
2540,0.10110375275938191
8455,0.9369914853358562
10406,0.9842005676442762
8909,0.07984862819299905
5489,0.15386313465783666
306,0.7139388205613371
3894,0.3028697571743929
2735,0.0783349101229896
4939,0.5236518448438978
1551,0.5891832229580574
777,0.6235572374645222
2160,0.8960264900662251
8599,0.8276253547776726
2727,0.19293598233995585
6362,0.37514979501734463
1417,0.7765373699148533
10343,0.16808577735730054
4866,0.9761274046042258
2682,0.4803532008830022
9856,0.026458530432040363
4498,0.41296121097445604
7450,0.21888994008199303
6899,0.2596657205928729
5649,0.8813308104698834
6086,0.3435509303058972
1618,0.149921160517187
9926,0.07578051087984862
2847,0.16398612425102493
8099,0.752160201829076
5724,0.6046672973825291
3358,0.023178807947019868
8136,0.2783664459161148
955,0.5247871333964049
8819,0.14481236203090508
5832,0.5762535477767265
10413,0.9823399558498895
6548,0.2960895616524756
8407,0.5649321980447808
10090,0.5178807947019868
8564,0.4163986124251025
808,0.8246925260170292
5303,0.16099022390413117
8913,0.7709239987385682
9425,0.8008514664143802
9543,0.8997477136549984
1219,0.666256701356039
9575,0.8842636392305265
4019,0.6178492589088616
6223,0.9655313781141596
9588,0.11813308104698833
4739,0.3955849889624724
10492,0.631693472090823
2017,0.6179754020813624
5524,0.813276568905708
7449,0.7124881740775781
5734,0.07038789025543993
5456,0.4853043204036581
797,0.6161778618732261
5525,0.21696625670135605
8265,0.449921160517187
1981,0.9187953327026175
8977,0.7566698202459792
6241,0.8496373383790603
6021,0.6546830652790917
7720,0.14749290444654684
8632,0.044150110375275935
6705,0.3396720277514979
2476,0.7514979501734468
3510,0.43314411857458207
8887,0.5798486281929991
10115,0.4743298643960896
9061,0.19284137496058026
5570,0.32084515925575524
2763,0.682876064333018
1437,0.6979501734468623
3448,0.0794071270892463
3529,0.04856512141280353
3156,0.015074109113844212
4604,0.7916114790286977
6776,0.6258278145695365
10227,0.49640491958372757
1545,0.5897193314411857
10487,0.1661620939766635
993,0.4251655629139073
1161,0.8945127719962156
7975,0.8887732576474298
1591,0.06795963418479975
7804,0.9964364553768528
5048,0.037716808577735725
10454,0.948628192999054
3567,0.2711132134973195
5886,0.45909807631661936
9937,0.5662567013560391
3931,0.6164616840113529
9706,0.7937874487543362
10193,0.715988647114475
5569,0.9233364869126458
9747,0.3304951119520656
2217,0.7312835067801955
5936,0.05695364238410596
3885,0.9031220435193945
1086,0.3326710816777042
1799,0.647366761274046
9763,0.5486912645853044
3299,0.2531062756228319
8268,0.7823399558498896
473,0.06613055818353832
337,0.8183538315988647
9381,0.6638284452853989
6426,0.44449700409965304
1210,0.37637969094922735
4986,0.9288867865026805
8285,0.6184799747713655
2024,0.6706086408073163
245,0.959539577420372
4807,0.46256701356039104
2208,0.5798170923998738
9835,0.08435824660990224
8963,0.6309050772626931
9946,0.4069063386944181
5230,0.15931882686849574
2788,0.3090507726269316
674,0.650078839482813
1629,0.7754966887417218
2300,0.44714601072216964
169,0.4074424471775465
3575,0.9796594134342479
6910,0.40258593503626616
1479,0.16326080100914536
10498,0.7389467045096184
8062,0.7135603910438348
9672,0.17849258908861557
9467,0.4101545253863135
6763,0.5948596657205929
8508,0.20706401766004412
1034,0.4224219489120151
3756,0.3329549038158309
9263,0.1705455692210659
8141,0.499369284137496
532,0.7751813308104699
7022,0.1554083885209713
4024,0.16206244087038787
3298,0.17105014191106904
5641,0.03323872595395774
10455,0.3619993692841375
5206,0.8943866288237149
7005,0.2764112267423525
8971,0.4022705771050142
8358,0.6548722800378429
257,0.23689687795648062
78,0.9466414380321665
6333,0.548628192999054
7969,0.11028066855881426
2505,0.6065279091769158
2004,0.736171554714601
3748,0.6031220435193944
5668,0.5482497634815515
365,0.16124251024913275
9651,0.4327656890570798
2324,0.16240933459476503
3902,0.16644591611479032
9294,0.3520340586565752
5377,0.24418164616840113
2817,0.7422264269946388
7670,0.003878902554399243
4755,0.7760643330179753
255,0.7811415957111322
2714,0.6427940712708924
2922,0.45979186376537373
5517,0.6669820245979187
5157,0.8023336486912646
64,0.046704509618416906
5300,0.3218543046357616
451,0.2237464522232734
3941,0.8585935036266161
326,0.29312519709870705
3757,0.06950488804793441
8798,0.5815515610217596
2315,0.9521917376222012
6755,0.9323872595395775
2916,0.5804162724692526
7406,0.5690633869441817
3703,0.8980447808262377
5403,0.4696625670135604
622,0.24370860927152319
9,0.5650268054241564
5848,0.6186061179438663
8670,0.30987070324818666
1156,0.041627246925260174
10179,0.2042257962787764
2028,0.8497004099653106
3924,0.7148218227688425
620,0.06695048880479344
1963,0.6253863134657838
4537,0.41684011352885525
8970,0.42330495111952066
3024,0.9389782403027436
6140,0.9549038158309681
1866,0.13654998423210343
4442,0.916966256701356
2312,0.34493850520340585
6749,0.49290444654683063
459,0.7298328602964366
1516,0.696310312204352
8817,0.26833806370230207
4912,0.15294859665720592
2076,0.10681173131504257
10023,0.8464837590665405
7684,0.14279407127089247
3531,0.4108483128350678
6209,0.6629454430778934
10508,0.9479028697571743
8678,0.7132134973194575
3541,0.4158309681488489
1208,0.6346578366445916
4090,0.6157363607694734
1097,0.290728476821192
5099,0.8214758751182591
2816,0.49936928413749604
4291,0.47026174708293916
1409,0.655849889624724
6401,0.06203090507726269
4617,0.6788079470198676
6111,0.06893724377168087
6172,0.9439608956165247
10357,0.18700725323241876
8465,0.789435509303059
3867,0.21053295490381585
9495,0.8794071270892463
4348,0.6145064648375906
7879,0.5125197098707033
9273,0.6207820876695049
3252,0.2850204982655314
9167,0.5097760958688111
2573,0.08227688426363923
7395,0.7694733522548091
9046,0.41652475559760327
1526,0.3040996531062756
9339,0.05878271838536739
10301,0.8778618732261115
7588,0.6641122674235257
1104,0.016840113528855248
1310,0.24279407127089248
6631,0.3487228003784295
10475,0.2826868495742668
9090,0.39520655944496996
1528,0.44938505203405865
1657,0.7945127719962157
1175,0.22015137180700095
1895,0.22075055187637968
3864,0.22932828760643328
4700,0.328476821192053
3572,0.5386313465783664
10507,0.46631977294228955
269,0.5987701040681173
5744,0.6602333648691263
1687,0.07969094922737308
3020,0.48820561337117624
4974,0.9020498265531378
5119,0.7540523494165879
1916,0.8274361400189214
6687,0.9279722485020498
2197,0.6357931251970986
8641,0.06209397666351309
10073,0.7782087669504887
1967,0.28016398612425103
4999,0.4528224534847051
9816,0.2253232418795333
734,0.9346578366445916
9665,0.5539577420372123
5092,0.6974140649637337
2591,0.9714285714285714
9877,0.7342478713339641
4601,0.8399243140964995
7734,0.18085777357300534
7185,0.8784610532954904
6405,0.632797224850205
7003,0.43267108167770424
928,0.0998738568274992
6490,0.534878587196468
1586,0.2707663197729423
10139,0.8176915799432355
1192,0.5557552822453485
10526,0.0065594449700409965
5544,0.8223273415326394
8779,0.3992116051718701
4497,0.49851781772311576
3059,0.7898770104068117
2181,0.2718070009460738
2303,0.44538000630715857
1190,0.7203405865657522
1468,0.07136549984232103
8771,0.2997792494481236
8997,0.9013245033112582
6365,0.696310312204352
10355,0.26565752128666037
3478,0.4631031220435194
3764,0.07757805108798488
3542,0.43989277830337425
4941,0.2653106275622832
1840,0.7788079470198676
463,0.10189214758751182
7407,0.32459791863765375
7711,0.6017344686218858
6044,0.09394512771996216
3750,0.9367076631977294
10114,0.20154525386313465
1332,0.682245348470514
425,0.9993692841374959
3479,0.8548092084515926
1979,0.9238095238095239
2994,0.6146326080100915
207,0.5675812046672974
5820,0.8721223588773258
9187,0.43859981078524124
5423,0.9218543046357616
2743,0.16130558183538313
2902,0.9562913907284768
9126,0.8423210343740146
7903,0.579217912330495
4100,0.6021128981393882
3578,0.6099337748344371
6061,0.5394197414064964
5081,0.16174708293913592
4575,0.11605171870072532
6695,0.7567959634184799
5960,0.27127089246294545
10186,0.27470829391359197
6795,0.678713339640492
10022,0.33815830968148847
5841,0.6403973509933774
7481,0.36452223273415324
9331,0.11277199621570483
400,0.8719016083254494
6907,0.4587196467991169
10393,0.7456953642384107
3709,0.9372437716808577
4726,0.7995900346893723
3007,0.32585935036266167
4723,0.39104383475244403
597,0.2902869757174393
1810,0.7750551876379691
4131,0.559192683695995
4697,0.6526963103122043
8838,0.8526332387259539
5956,0.11028066855881426
4196,0.723210343740145
63,0.8146326080100914
1714,0.20766319772942288
904,0.5098076316619362
9715,0.919836013875749
4,0.35994954273099966
5462,0.5597918637653736
259,0.10419426048565121
5418,0.15600756859035006
6849,0.15181330810469884
9893,0.17426679280983914
10003,0.9404604225796279
4976,0.14191106906338694
7611,0.9612109744560076
900,0.1183538315988647
3746,0.6844528539892778
3893,0.28278145695364243
2966,0.06827499211605172
9667,0.9681488489435509
9734,0.22421948912015138
8123,0.4635130873541469
8470,0.8555976032797223
4058,0.334720908230842
4623,0.7669820245979185
3782,0.3225796278776411
7966,0.6503626616209398
6003,0.6356669820245979
2168,0.6645222327341532
422,0.14525386313465782
6381,0.5493219804478082
1136,0.7647745190791548
3443,0.7017660044150109
2214,0.5122358877325764
9973,0.8130873541469568
1593,0.5955849889624724
5474,0.680668558814254
812,0.9357300536108483
4703,0.11270892462945444
4294,0.752633238725954
10021,0.09372437716808577
395,0.16985178177231158
3237,0.5623462630085146
9099,0.43702302112898134
2401,0.18325449385052034
10371,0.2643330179754021
3420,0.7227057710501419
3460,0.7750867234310943
9088,0.73440555029959
5995,0.9786818038473668
3084,0.811825922421949
3595,0.4744560075685903
9524,0.786565752128666
167,0.41715547146010723
9743,0.8075685903500472
6109,0.533585619678335
433,0.336959949542731
6292,0.30876695048880476
8125,0.2328287606433302
4035,0.555534531693472
2929,0.6663828445285398
8810,0.8453169347209082
4403,0.048060548722800384
3925,0.8036266162093977
1290,0.6481236203090507
3689,0.8158625039419741
6709,0.019741406496373383
8021,0.6571743929359823
6237,0.9022075055187638
1453,0.4703563544623147
7340,0.3048249763481551
6078,0.6232734153263955
2369,0.07221696625670136
1781,0.35269631031220433
3830,0.8900031535793125
7625,0.3776726584673604
8150,0.42179123304951116
1680,0.5525070955534531
7077,0.2610532954903816
3360,0.6501734468621886
7927,0.7268369599495427
244,0.2338063702302113
8107,0.7414064963733838
820,0.8770734783979817
5915,0.8877956480605487
924,0.327846105329549
9207,0.7639861242510249
4077,0.8735099337748343
6052,0.7044465468306529
508,0.7150741091138442
8105,0.17562283191422262
4405,0.23008514664143803
7558,0.30690633869441813
6094,0.8056133711762851
484,0.9925575528224535
8927,0.20274361400189211
310,0.28735414695679595
8075,0.6115736360769474
1094,0.34500157678965626
3211,0.25812046672973826
1700,0.8801955219173763
4816,0.5904131188899401
9354,0.7281299274676757
8845,0.5594449700409965
7530,0.7590034689372438
1520,0.1661620939766635
1087,0.8153894670450962
5786,0.5709870703248187
6847,0.617439293598234
999,0.5119205298013245
5308,0.5192683695994954
6569,0.7423525701671396
10200,0.11078524124881739
5868,0.7101860611794386
1757,0.1713970356354462
4625,0.8821507410911384
2955,0.8249763481551561
6187,0.8375275938189846
9931,0.7163670766319773
4883,0.6559129612109744
2488,0.7870703248186691
156,0.7348155156102176
2820,0.5066225165562914
1311,0.23522548092084514
1517,0.2924944812362031
3640,0.17007253232418795
5763,0.2779564806054873
6689,0.5604541154210029
1193,0.3712393566698202
8217,0.8363292336802269
10327,0.6116367076631978
5042,0.5681173131504257
6903,0.12194891201513719
2068,0.8824345632292652
7614,0.34765058341217275
8842,0.07439293598233995
2445,0.5858088930936612
10276,0.20482497634815516
4931,0.3414695679596341
6842,0.8035004730368969
5927,0.3669504888047934
6207,0.3816461684011353
4539,0.09189530116682434
8721,0.2455692210659098
3618,0.18713339640491958
2580,0.09615263323872596
5321,0.8159255755282245
3181,0.3958057395143488
4742,0.42418795332702613
3340,0.7917376222011984
8310,0.8457584358246609
3948,0.546263008514664
2126,0.7615263323872595
10436,0.33639230526647745
9635,0.7270261747082939
9022,0.07962787764112267
